"After watching the movie, I wanted to hurt the villain.",-1,0
"The noise was so great, that it was heard in a long distance.",-1,0
That is great music I hear.,-1,0
The buyer has to be careful.,-1,0
We've been dealing with it for months.,-1,0
"I would buy it, if it did not cost that much!",-1,0
It is very easy to pass that test!,-1,0
And soon I'll be very famous.,-1,0
Most things are possible!,-1,0
She'll get furious when she finds out that her brother left.,-1,0
It would be difficult to beat level six.,-1,0
A great courage is needed when bringing a message to a hostile audience.,-1,0
Living with apprehensive parents is very limiting.,-1,0
A man can have a very large belly.,-1,0
We live by ourselves in everyday life.,-1,0
It was said that he had read so many books that his brain stopped working properly.,-1,0
All these parties are expensive.,-1,0
Tiny snowflakes began to fall.,-1,0
"See, my dear, a pair of high heels is important these days.",-1,0
The joke was very good.,-1,0
"I am sure the spider was about to leap off the wall, latch onto my leg and bite me.",-1,0
Not too far away is a large chicken farm business.,-1,0
The girl is not relevant.,-1,0
You could see she was very scared.,-1,0
I'll see him become very nervous!,-1,0
The contortionist was flexible.,-1,0
Being in debt makes me uncomfortable.,-1,1
Masses of garbage reached so high that it touched the roof.,-1,0
"You are not a fully-grown man, you are very silly.",-1,0
This drink gives you an energy lift.,-1,1
"Remember, Quasimodo they're gypsies. They'll steal from us.",-1,0
My lover's arms are good at holding me close.,-1,0
The taste is very good.,-1,0
The veteran proclaimed he had strong legs.,-1,0
Being led around aimlessly felt dull.,-1,0
I don't like to see you eating pineapple pizza. It hurts my Italian heart.,-1,1
Books are important for avid readers.,-1,0
Many questions were asked to us.,-1,0
His eyes were very dark.,-1,0
I know this place very well.,-1,0
He could damage the future of the party.,-1,0
I can see you are not thinking straight.,-1,1
It was unpleasant seeing her in those cheap shabby clothes.,-1,0
Daisy Buchanan is Gatsby's target that he fails to possess.,-1,0
I enjoy my green tea fix each morning!,-1,1
You're very sweet.,-1,0
His charisma captivated us.,-1,1
"When you get emotional, your brain looses its normal thinking abilities.",-1,0
I can smell pizza from a long distance.,-1,0
I do not work without coffee: it is my sustenance.,-1,0
The resources are very small.,-1,0
She had a graceful glow about her.,-1,1
The president said that the well-being of citizens is his guiding principle.,-1,0
Your judgement at this point is worthless.,-1,1
The minister told the guests that the couple's friendship was very sweet.,-1,1
I swear you have grown since I saw you last month.,-1,0
Weight training is very good for you.,-1,0
His studded jacket is tight on his body.,-1,0
They go about together.,-1,0
They were probably hoping to punish me in front of the people.,-1,0
Guess you've not many thoughts.,-1,0
One winter was colder than normal.,-1,0
So much snow that it's like walking on a soft ground.,-1,0
"To some, AI is beginning to generate complicated problems.",-1,0
"She is only a follower, acting on the directives of her friends.",-1,0
Many people say that my father is still immature.,-1,0
I've seen this movie many times.,-1,0
It's a difficult time.,-1,1
Christmas will take a long time to come.,-1,1
She felt a number of emotions.,-1,0
He used to teach there and was bothered by all the pupils.,-1,0
That lawyer's words are really harsh.,-1,1
The taste of Kellogg's Frosted Flakes brings out your wildness.,-1,1
Art is my peace of mind.,-1,0
This is a very strong friendship.,-1,0
It annoys me when you only drink half of the soda.,-1,0
"And there, before you, is great barbeque.",-1,0
"Come on, I can keep secrets.",-1,0
Seeing my best friend again would mean a lot to me.,-1,0
After workout I feel very strong.,-1,0
We used to have very little independence.,-1,0
His mother is very apprehensive and is very protective of him.,-1,0
That man corrupts almost anything he has contact with.,-1,1
And it tastes very good.,-1,0
I love you with all my heart.,-1,1
I will make it difficult for you to meet him.,-1,0
This policy will be a problematic one for the country.,-1,0
My hair is very straight.,-1,0
Your body is beautiful.,-1,0
"Sometimes, ignorance is good.",-1,0
I tasted a very strong flavour.,-1,0
Your speech evokes many sympathies.,-1,1
This restaurant sums up the neighborhood which is home to many hipsters!,-1,1
"This blog is my personal place, where my innermost secrets are shared.",-1,1
He's a terrible person.,-1,0
It's very dark in the room.,-1,0
They were laughing hard.,-1,1
"You did something dangerous, boy.",-1,0
Daisy was hard to get.,-1,1
"When everyone went home for holidays, the campus became deserted.",-1,1
You're being stalked by a person who drains your emotions.,-1,1
It's tough for me to get into the army.,-1,0
It's time to stop living in such a passive manner.,-1,0
I lost my sense of humor a long time ago.,-1,1
Be very silent.,-1,0
I just got hit by a lot of cramps.,-1,1
She can easily get what she came for.,-1,0
"That artist is a quiet person, she rarely speaks.",-1,0
"Forget knocking it out of the park, Frank can knock a baseball to a much larger distance.",-1,0
We must obey my mother's whims! We respect her power!,-1,1
This is a very good deal!,-1,0
The town I grew up in was isolated and behind the time.,-1,1
He drank a tanker of milk very quickly.,-1,1
This musician is an expert at playing guitar.,-1,0
I do not live well without you.,-1,0
Being out of fashion is very bad.,-1,1
You don't listen to me.,-1,0
I thought we had a deal but you betrayed me.,-1,0
I like your new haircut!,-1,0
His bark is very loud.,-1,0
I felt my ribs hurt while laughing.,-1,0
My tongue is really rough.,-1,1
And your father and I worked on those plans together for a long time.,-1,0
He's light.,-1,0
"I'm quite imperturbable, it's very tough to rock me.",-1,0
When my dog waves his tail rotates very fast.,-1,0
The poetry will spring up magnificent.,-1,1
It is very difficult to love and be wise.,-1,0
People really listen to what you say.,-1,0
He eats a lot of junk food.,-1,0
Haven't seen you for a long time.,-1,0
I'd love to hang out every day.,-1,0
It turns out Crumpet Manor had left Lily into an intense state of relaxation.,-1,0
My bedroom is my private space.,-1,0
I can achieve great things with you by my side.,-1,0
Your mom is very fat!,-1,0
"Starting from today, I'm acting in a new way.",-1,0
I would really like a pot of ale.,-1,0
He walked down the road without any destination.,-1,0
"I am hungry, I could eat a big meal.",-1,0
I am sitting here with pride.,-1,0
Travel increases your knowledge.,-1,1
Idleness causes bad behavior.,-1,1
Finding the piece of paper in this chunk of documents is nearly impossible.,-1,0
No one follows the rules in this office. There is no discipline.,-1,0
"Two years ago, I entered into the fashion world.",-1,1
Why did you beat him so badly?,-1,0
I worked very hard.,-1,0
It's obvious.,-1,0
The pictures prove that the poor country is in a very bad situation.,-1,0
Loud applause followed the performance.,-1,0
I was surprised by the elegance of the B&B.,-1,0
"If this character was a real person, I'd hurt him.",-1,0
He's a giant but is not intelligent.,-1,1
Living with you has its ups and downs but it's worth the thrill.,-1,1
"When your mother saw you, she was so very excited.",-1,0
"My job is so boring, I don't want to do it.",-1,0
Too much work makes me feel tired.,-1,0
His shout was very loud.,-1,0
"Trust him, he's faithful.",-1,0
Democrats and Republicans will not agree on a tax reform bill!,-1,0
Completing the puzzle took me a long time.,-1,0
I am tormented often.,-1,0
I was deeply sorry.,-1,1
That idea makes him feel very worried.,-1,0
"As he grew, Victor became the best amongst the family of high achievers.",-1,0
rope - oppurtunity,-1,1
Your indifference is upsetting me.,-1,0
You hear that noise? It's very loud.,-1,0
The ancient castle was so big that it took a lot of time to walk from one end to the other.,-1,0
Your words are very damaging.,-1,1
Sarah does not have a good sense of humor.,-1,0
Lots of people are coming to my birthday party.,-1,0
It seems to have been raining for a long time.,-1,0
The flap of skin opened wide.,-1,0
Your predictions were right. You have great intuition.,-1,0
My evening jog with Bill turned into a long run.,-1,0
The new king'll be adored.,-1,0
There are large amounts of clothes in my wardrobe!,-1,0
You will very likely give a good first impression.,-1,0
This is the really important advice of your life.,-1,0
Hyperbole is a great thing.,-1,0
"As a father, in this moment, I am overwhelmed by pain.",-1,0
Bring these bad people to the Palace of Justice.,-1,0
"Social security, health, welfare and education systems are being held to a rigid standard.",-1,0
The secretary is very servile.,-1,0
My dog can run very fast.,-1,0
Doesn't change the fact that we are in deep trouble.,-1,1
"If Sylvia flirted with Johnny, Steve threatened to beat her.",-1,0
"I heard you possess good vision, Mister.",-1,0
"Because I drank so much whiskey, I do not remember the last three days.",-1,0
"Don't touch a woman, not even lightly.",-1,0
I thought I'd found an amazing sugar-free chocolate at first taste.,-1,0
This year the new fashion trends spread quickly.,-1,0
She feels she is in the darkness: she's desperate.,-1,0
Seeing you again - my life is changed irrevocably by this.,-1,0
His new computer program is very difficult for me to understand.,-1,0
I don't want to miss the party.,-1,0
"At this price, it's a very good deal!",-1,0
I wear my favourite t-shirt repeatedly.,-1,0
"She stood still, searching for him.",-1,0
My oral exam was very quick. I was done soon after entering the classroom.,-1,0
The reputation of this pizza is at risk.,-1,0
"A friend of mine brought the chips into work with the claim ""these are excellent"".",-1,0
I'm requesting! Give me the last piece of the cake.,-1,0
The water in the sea is really hot.,-1,0
Life goes in a little bit of time.,-1,0
Music is important to me.,-1,0
Fools rush in where experienced people would not.,-1,0
The sins of the people are very severe.,-1,0
The player is very talented.,-1,0
She met my dad and then got taken quickly off to so many different countries.,-1,0
We were getting trapped with no way out.,-1,0
My mother has good hearing.,-1,0
"Intellectually speaking, this city is very sterile.",-1,1
A man without a purpose is an unfulfilled individual.,-1,0
He is a good faithful man who goes to church.,-1,0
This spray has the odour of freshness of the ocean breeze.,-1,1
For dinner he would eat a lot of grain.,-1,0
The temperature was low.,-1,0
Bikers coming from behind you are a danger on the roads.,-1,0
"His teeth would uncover, and shine very bright.",-1,1
I don't want to stop looking at her.,-1,0
"I only step on your toe, don't make a big deal out of it.",-1,0
Jack Marshall wouldn't hurt anyone.,-1,0
An idle brain is the place where evil thoughts arise.,-1,1
Ice-cream stops you from feeling bored.,-1,1
You are very unreasoning persons.,-1,0
He has a lot of cash.,-1,0
I am truly American.,-1,0
No matter what anybody says you will always be important to me.,-1,0
"Of the two brothers, the oldest was the smartest.",-1,0
Marta is late to her appointments.,-1,0
Stop bothering him: you're inviting trouble.,-1,1
It took him a fair bit of time to comb his hair.,-1,0
College students eat unhealthy food.,-1,0
Life is rushing by very quickly.,-1,0
His nose became so long that it troubled him.,-1,0
The old driver arrived on time.,-1,0
It is very hard to believe!,-1,0
He has many debts.,-1,0
A watched pot seems to take a long time to boil.,-1,0
Shopping exhausted me today.,-1,1
"Here he was, in control.",-1,0
Give her a lot of compliments.,-1,0
Life is a place where we fight to cure ourselves.,-1,1
Let's be best friends for the whole of our lives.,-1,0
Making drastic choice is useful for an adventurous life.,-1,0
Professors read a lot of essays.,-1,0
"He that drinks beer, often thinks of beer.",-1,0
"If our plan fails, I leave the group.",-1,0
She will have no shortage of boyfriends.,-1,0
Anna's cooking is good.,-1,0
They cooked a big turkey.,-1,0
I'm convinced!,-1,0
My dog is really ugly.,-1,0
It is unfair how the media is mistreating the ten year old boy.,-1,0
I can find not many words to describe my admiration.,-1,0
His ambitious hunger moves him to a very large attempt.,-1,1
"You are very cute, darling!",-1,0
"When sorrows come, they come not single but many at a time.",-1,1
April is the worst month.,-1,0
I've found the place I want to be not far from home.,-1,0
Shami and Peter are very happy together.,-1,0
I could live on these broccoli.,-1,0
Johnny was fearful.,-1,0
Cry a lot.,-1,0
"You can see what she's thinking, she's easy to understand.",-1,1
What is this incomprehensible thing?,-1,0
Almost nothing could go wrong with his plan.,-1,0
"And he was rich - yes, very rich.",-1,0
I must impose restrictions upon myself.,-1,0
A large group of artists was crowding the room.,-1,0
Grandpa is very old.,-1,0
She shows no emotions: she has become a cold woman.,-1,1
"The coffee was really good, but it cost me a lot of money.",-1,0
Her boyfriend would obey her commands without hesitation.,-1,0
It's wrong to steal a pin.,-1,0
The olives are better than other olives out there.,-1,0
He was born with fragile bones.,-1,0
It's so hot.,-1,0
She smiled at me and I was surprised.,-1,0
This new brand is good.,-1,0
The news has been exaggerated.,-1,0
I worked hard to get you through college.,-1,1
Her strength awoke in poets an abiding love.,-1,1
"Precious, self-contained, and solitary.",-1,0
He appeared graceful.,-1,0
"That said, I'm feeling close to defeated.",-1,0
The best education systems don't necessarily dole out a lot of homework to students.,-1,0
My little sister moves around me. She's my follower.,-1,0
"There are no leftovers, he eats a lot!",-1,0
This room is very hot.,-1,0
Why do we have so many forks and no spoons?,-1,0
This is a tough situation. You're having a lot of pressure.,-1,0
I want to stop thinking about you.,-1,0
There's dust all around.,-1,0
He is so vicious that there should be a harsh punishment specifically for him.,-1,0
John is very clumsy.,-1,0
"With each of her screams, the world felt very sorrowful.",-1,0
I have a severe headache.,-1,0
This meal is decadent!,-1,1
Each of his drawings is pleasing to the eyes.,-1,0
Have you seen the very busy activity in grandma's kitchen?,-1,0
Hope deferred makes one sad.,-1,0
He is very old.,-1,0
There are big ketchup fans out there.,-1,0
If I tried to carry all that cargo in my head it would make me quite tired.,-1,0
"I do not lie, I'm a teller of the truth.",-1,0
You're beautiful.,-1,0
My dad'll be very angry when he finds out that I wrecked his car.,-1,0
He has a very impressive knowledge about the impressionists.,-1,0
The king is above the law.,-1,0
She orders my ideas.,-1,1
My heart shakes for you.,-1,1
This croissant improved my day.,-1,0
car and her,-1,0
Most of the businesses here are already facing financial hardships because of the economy.,-1,0
You're behaving childishly dad.,-1,0
I can make a delicious pesto.,-1,0
Bittersweet nectar flows in great abundance.,-1,0
Religion is the control of the people.,-1,1
"No one knows where Gatsby came from, but he surely had a lot of money.",-1,0
"Julia is shy but when it comes to fashion business, she's a hard worker.",-1,0
The story hit the web and created excitement on the chat sites.,-1,1
Punctuality is a crucial aspect of business.,-1,0
It's very hot.,-1,0
He's leaping up and on the bed too vigorously.,-1,0
Needs must when you are being desperate.,-1,0
Get a deep knowledge of that complex being which is man.,-1,0
I can't stand being away from you.,-1,1
I've sacrificed a lot to help you.,-1,0
She spilled the wine on the table...this is unfortunate!,-1,0
They were gone quickly.,-1,0
He only has bad thoughts in his brain.,-1,0
The new shampoo is much better than the other.,-1,0
"When pale and silent, I enter alone upon the stubble field.",-1,0
"Sorry, I'm unfocused.",-1,0
"I've been reading ""The little prince"" since I was a kid.",-1,0
"Nate discovered the reason why she's still single, despite many suitors.",-1,0
My whole sense of being had been shattered by an emotional shock.,-1,1
There's no index and the story isn't linear: this book is poorly written.,-1,0
One picture is sufficient to convey so much!,-1,0
I'm scared the spider will anaesthetize my legs and start biting them.,-1,0
What she touches becomes of value or blessed.,-1,1
John's new idea is very valuable.,-1,0
Not much of it made sense.,-1,0
The chance of your friend seeing us is very small.,-1,0
After lunch I was very full.,-1,0
She is very helpful I mean she fixes my problems.,-1,0
The crowd was delighted by the performance.,-1,0
You're grumpy.,-1,0
He lost all his money in the stock market.,-1,0
Manners are an important aspect of being a man.,-1,0
Football is the thing he cares about the most.,-1,0
"I can't stand being a human. I no longer want to be, nor can still be, a man.",-1,0
Living under my parents' control is awful!,-1,0
A long line at the cashier.,-1,0
My nephew is making huge efforts.,-1,0
She thinks avocado tastes terrible.,-1,0
The pain was excruciating.,-1,0
Satisfaction pleases me.,-1,0
John has a nice smile.,-1,0
Disaster is imminent.,-1,0
My ex boyfriend! Treacherous person!,-1,0
Sacrificed my french fries to his hunger.,-1,1
When the girl lost her puppy she cried many tears.,-1,0
I want to leave badly.,-1,1
"I can't breathe, there is a lot of dust here.",-1,0
The eye of a master is expert.,-1,1
In that library they have a lot of books.,-1,0
Love these very much!,-1,0
He thinks that the affectual bonds prevalent in the older world has been lessened by modernity.,-1,1
Knowledge without conscience would have a deleterious effect on your soul.,-1,1
"When I was young, my family was my role model.",-1,0
Illusion is a powerful tool.,-1,1
I'm living on very little.,-1,0
He groaned as if he was hurt.,-1,0
He put lots of cream on his cake.,-1,0
Newspapers only contain bad information.,-1,0
I apologized profusely.,-1,0
My powers are difficult to understand.,-1,0
"I now embrace ""Hollywood"" endings, but there was a time when I liked kill-offs.",-1,0
The minister is going to harm the country with his budget cuts.,-1,1
"He had a great reputation as an orator, and is characterized by Ennius as the example of persuasiveness.",-1,0
This is how to be attractive to women.,-1,0
The secretary was hitting the keyboard trying to finish the report.,-1,0
I liked these chips and refused to share them with my friends.,-1,0
It's all top secret and now everybody's trying to be careful.,-1,0
The last thing makes everything worse.,-1,0
I am trying to solve many issues these days.,-1,0
It's raining hard.,-1,0
Saying the entire campaign is ill-informed because you disagree with one point is losing valuable things to get rid of what is not wanted.,-1,0
Everybody's eyes are very big.,-1,0
The lesson was taking a long time.,-1,0
The cream you bought will last for a long time.,-1,0
simile,-1,0
I've had to make a new beginning from the bad outcome of my choices.,-1,1
It is uncomfortable to live without my phone.,-1,0
I am really sorry.,-1,0
Look at her fast moving fingers articulating words as she writes her report.,-1,1
The meeting was terrible.,-1,0
"I'm so drunk, I feel dizzy.",-1,0
You are very slow.,-1,0
"Your interpretation goes too far, it lacks of unity.",-1,0
My parents would have a fit if I told anything personal about them.,-1,1
We've been here many times.,-1,0
He has little charisma.,-1,0
You guys are of no help.,-1,0
"But you are mute, quiet.",-1,0
Getting older helped me clarify some childhood memories.,-1,0
I am in the middle of emotional turmoil.,-1,1
The act of love strongly resembles severe pain.,-1,0
Many apologies would not be enough.,-1,0
His feet are very cold.,-1,0
Sometimes asking feels very dangerous.,-1,0
Johnny was very fond of the ground Dallas walked on.,-1,0
"Here I sit, focused on my thoughts.",-1,0
I'd rather pay dearly than miss a gym period.,-1,0
I was impressed with how large the size of the potatoes was.,-1,0
Their headmaster seemed to be all around the school all the time.,-1,0
My grandpa snores very loudly.,-1,0
I could smell his horrible breath.,-1,1
Your pride is bad.,-1,0
My admiration for him is profound.,-1,0
"Well, dear, her hostess would reply with a cold smile.",-1,1
Boys will happily do accept challenges for you.,-1,0
"Me, the wife of that boorish, unwise man.",-1,0
"As a matter of fact, I'm all enthusiastic about it.",-1,0
Tastiest roast I've had.,-1,0
I mean this was something fun in the midst of the depression.,-1,0
You can search everywhere but you'll not find me.,-1,0
ABU is drawn to it.,-1,1
She can make me follow her easily.,-1,0
That girl is manipulated by what she sees on TV.,-1,0
"You won't beat this taste, it is amazing.",-1,0
Its golden roofs are very bright.,-1,0
I would recognize my sisters from a long distance.,-1,0
You're in a lot of troubles for telling mum I didn't have lunch!,-1,0
She's a difficult person to work with because she is very direct when conversing.,-1,0
The study of beauty is a duel in which the artist suffers.,-1,0
You have my attention.,-1,0
No one knows her. She's very mysterious.,-1,0
Another idea gone wasted.,-1,0
Stop using onion in this recipe you terrible people.,-1,0
Each of these girls is delicate and lovely.,-1,0
They sell books by a great number of authors.,-1,0
The meal I prepared is rich in calories!,-1,0
Scientists are far away from understanding the human brain.,-1,0
John usually knows the right thing to say.,-1,0
Look how grown up! It wasn't that long ago that you were on your tricycle.,-1,1
Sleeping on this pillow is sleeping on something very soft.,-1,0
For a few dollars they would fight.,-1,0
The big bells very loud.,-1,0
That child is a trouble maker.,-1,0
They are a stingy family. There are a lot of savings under one roof!,-1,0
"When you open the map, you know a lot about the city.",-1,0
"I tried to explain myself, but she doesn't want to listen.",-1,0
I write my diary when I feel under pressure.,-1,0
My sister uses so much makeup; she had difficulty trying to get it off last night!,-1,0
"My aunt is so fat that when she walks by the TV, I can't see the screen.",-1,0
"My best friend is so forgetful, I have to remind her of many things.",-1,0
Your kindness astounds me.,-1,0
He lives far away - a large distance from here.,-1,0
Peter's essay constituted yet another long monologue.,-1,0
"During the debate, the president treated reporters and photographers badly.",-1,0
"You must come out of bed, I've walked a long way to spend some time with you.",-1,0
"Right now, in this risky situation, I don't have any kind of financial support.",-1,0
"She's bothered by dust, so she's frequently cleaning the house.",-1,0
Let me see a vast amount of knowledge.,-1,0
I'll persevere for a long time.,-1,0
There lived a large man.,-1,0
Perfection is not good for creativity.,-1,0
This class is very noisy today!,-1,0
She's expressing all her feelings out loud with hate.,-1,0
I'll be clear: I don't like him.,-1,0
Turning your face away is insulting.,-1,0
The painter knows that looking at the beautiful landscape is an enjoyable experience.,-1,0
Too many clothes in this Indian summer and I am sweating a lot.,-1,0
The president has fought really hard to be reelected.,-1,1
"I'm very colorful today, I'm wearing a yellow t-shirt and red trousers.",-1,0
Molasses buckets appeared unexpectedly.,-1,0
He's my favourite person in the world. The rest is not important.,-1,0
"You get into that University, you won't make it.",-1,0
This discovery is very precious to young scientists.,-1,0
This dirty money we're using to finance the campaign is a risk!,-1,1
"Your plan is too risky, it's dangerous.",-1,0
"I just can't seem to forget him, I keep on thinking about him.",-1,0
The bad sides are so overpowering that she finds it difficult to concentrate on anything else.,-1,0
You have ravished me away by a power I find difficult to resist.,-1,0
"I'm very tired, for Christ's sake!",-1,0
This is one beautiful panorama.,-1,0
Once I would open the bag I would not want to stop eating.,-1,0
She's drinking heavily.,-1,1
"And his sensibility, oh, he must be very sensitive.",-1,0
What you eat affects you.,-1,0
He only cares about himself.,-1,0
The sight of them kissing is so gross that it makes me feel disgusted.,-1,0
"Since you stopped partying, you're boring.",-1,0
TV is providing us with subliminal messages.,-1,0
The secretary had a lot of paperwork.,-1,0
"He looked at the glass, and lowered his lips to the water.",-1,0
It is idle to swallow big problems and choke on small ones.,-1,0
I'm not staying here any longer!,-1,0
Junk food is the one thing they'll buy in large quantities.,-1,0
"I swear, my teacher knows a lot.",-1,0
Your beard is very hairy.,-1,0
Don't make a big deal about little things. There are worse problems than that around here.,-1,0
"Sad to say, but she was a constant drinker.",-1,0
"Dresden was kind of the moon, it did not have many appeals.",-1,0
The perfect pound cake recipe is valuable.,-1,0
My professor is very creative.,-1,0
Shuttling between conferences over the past years has been an overwhelming enterprise.,-1,0
That runner is very fast.,-1,0
The gladiator beated all his opponents with his great strength.,-1,0
"Whenever I watch the movie, that scene strikes me.",-1,0
I'm so thirsty that I would drink a large amount of water.,-1,0
Her anger radiated strongly.,-1,1
This confection has been around for so long in my house.,-1,0
Anna worked really hard before obtaining her bachelor's degree.,-1,0
Her skin was very fair.,-1,0
He was skinny enough to jump through a small hole.,-1,0
My mother is authoritarian.,-1,0
Changing your favorite team is like breaking a promise.,-1,0
In my family every birthday is a big event.,-1,0
I am sure that you will laugh.,-1,0
The waiting has been too long.,-1,0
The mall is very large.,-1,0
I'm going to get upset.,-1,0
"I'm moving, all my stuff's in this luggage.",-1,0
Her beauty is noteworthy.,-1,0
This room is a mess. It looks very untidy!,-1,0
You need a bench to look at him in the eye.,-1,1
"Cheryl is so moody, she has different moods in a day.",-1,0
"My love, you are so important.",-1,0
"When my parents enrolled me in college, they basically made my life very hard.",-1,0
"This steak is so rare, I think it is still raw.",-1,0
Our fight has been going on for a long time.,-1,0
I am so tired I could sleep for a long time.,-1,0
Every flavor is strong.,-1,0
She is miserable.,-1,0
We all laughed at the joke.,-1,0
